Date,Temperature,Rain,Wind_Speed,Wind_Direction,Humidity,Pressure,Total_Cloud,Visibility,Solar_Radiation
7/8/2021 7:00,24.5,,3.3,200,100,998.4,100,1740,0.03
7/8/2021 8:00,24.6,,3.7,200,100,999,100,1770,0.11
7/8/2021 9:00,24.5,,2.2,200,100,999,100,830,0.06
7/8/2021 10:00,24.8,,2,180,100,998.9,100,1280,0.26
7/8/2021 11:00,25.2,,2.1,200,100,999,100,3850,0.57
7/8/2021 12:00,25.6,,3.1,200,100,999.3,100,5830,1.2
7/8/2021 13:00,26,,3.7,230,98,999.1,100,7280,0.92
7/8/2021 14:00,25.6,1.5,3.7,200,99,998.7,100,3050,0.8
7/8/2021 15:00,26.1,26,6.2,180,99,998.1,70,11700,1.23
7/8/2021 16:00,25.7,,5,200,99,997.7,90,9110,1.02
7/8/2021 17:00,25.7,,5.6,200,97,997.7,80,13060,0.71
7/8/2021 18:00,25.6,,3.5,200,98,997.7,100,10460,0.47
7/8/2021 19:00,25.2,,3,200,95,997.7,100,20000,0.23
7/8/2021 20:00,24.8,,3.5,200,100,997.7,90,8650,0.01
7/8/2021 21:00,24.6,,3.3,200,100,998.1,90,8590,
7/8/2021 22:00,24.5,,4.6,200,100,998.7,100,9050,
7/8/2021 23:00,24.3,,3,200,100,999.1,100,12450,
7/9/2021 0:00,24.1,1.4,3.6,230,100,998.9,100,8660,
7/9/2021 1:00,24.1,0.1,3,200,100,998.1,100,13710,
7/9/2021 2:00,24,0,2.8,230,100,998.1,100,11520,
7/9/2021 3:00,23.9,,2.9,230,100,997.6,100,10860,
7/9/2021 4:00,23.9,0.3,3.5,230,100,997.5,100,5020,
7/9/2021 5:00,23.8,0,3,200,100,997.3,100,3190,
7/9/2021 6:00,23.8,,1.9,200,100,997.4,100,3070,0
7/9/2021 7:00,24,,2.2,200,100,998,100,4240,0.01
7/9/2021 8:00,24.1,,2.4,180,100,998.1,100,4970,0.07
7/9/2021 9:00,24.5,,3.4,200,100,998.6,90,9050,0.53
7/9/2021 10:00,25.5,,3.9,180,94,998.7,40,15850,1.85
7/9/2021 11:00,26.3,,3.5,200,90,998.6,20,19870,3.1
7/9/2021 12:00,27.3,,3,200,83,998.3,30,20000,3.34
7/9/2021 13:00,26.2,0,5.2,200,91,998.4,90,15220,1.58
7/9/2021 14:00,27,0,5.4,200,83,998.1,70,20000,2.12
7/9/2021 15:00,26.3,0.2,4.8,200,88,997.7,60,19870,1.69
7/9/2021 16:00,26.8,0,5.7,200,85,997.6,20,20000,1.82
7/9/2021 17:00,26.3,,5.3,200,87,997.8,50,18570,1.5
7/9/2021 18:00,25.7,,7.6,200,90,998.2,40,11340,1.04
7/9/2021 19:00,25.2,,5.5,200,94,998.6,30,7390,0.29
7/9/2021 20:00,24.8,,5.4,180,96,999,40,5960,0.01
7/9/2021 21:00,24.6,,4.4,200,96,999.5,50,6110,
7/9/2021 22:00,24.5,,3.8,230,94,1000.1,60,7620,
7/9/2021 23:00,24.3,,3.4,230,96,1000.3,50,6990,
7/10/2021 0:00,24.1,,3.2,230,96,1000.4,40,6720,
7/10/2021 1:00,23.9,,3.4,200,99,1000.4,30,4520,
7/10/2021 2:00,23.9,,2.4,200,97,1000,20,6010,
7/10/2021 3:00,24,,1.8,230,97,999.9,20,5910,
7/10/2021 4:00,23.8,,1.9,200,98,1000.4,60,4930,
7/10/2021 5:00,23.5,,0.4,0,96,1000.3,60,6730,
7/10/2021 6:00,23.6,,1.1,200,96,1000.5,50,5450,0.01
7/10/2021 7:00,24,,2.2,200,97,1000.6,40,4460,0.15
7/10/2021 8:00,24.3,,1.1,200,91,1000.3,80,7030,0.49
7/10/2021 9:00,24.8,,0.9,180,86,1001.7,80,10660,0.63
7/10/2021 10:00,25.4,,2.1,110,88,1002.1,90,9590,1.16
7/10/2021 11:00,25.7,,3.3,230,89,1002.4,80,15920,1.01
7/10/2021 12:00,26.9,,4.6,230,80,1002.2,70,20000,2.95
7/10/2021 13:00,27,,5.1,200,79,1002.1,80,20000,2.53
7/10/2021 14:00,27.2,,5,200,78,1001.8,80,20000,2.65
7/10/2021 15:00,26.5,,4.5,200,88,1001.7,90,20000,1.1
7/10/2021 16:00,27.6,,3.8,200,83,1001.4,80,20000,1.89
7/10/2021 17:00,26.9,,5.2,200,90,1000.6,60,20000,1.51
7/10/2021 18:00,26.7,,4,200,89,1000.7,30,20000,0.83
7/10/2021 19:00,26.3,,3.1,200,91,1001,20,20000,0.38
7/10/2021 20:00,25.7,,2.6,180,91,1001.1,10,20000,0
7/10/2021 21:00,25.4,,2.3,230,90,1002.5,0,20000,
7/10/2021 22:00,25,,2.7,230,94,1003.3,40,20000,
7/10/2021 23:00,24.8,,2.5,230,95,1003.5,30,17650,
7/11/2021 0:00,24.6,,4,230,96,1003.9,30,16770,
7/11/2021 1:00,24.4,,3.2,200,96,1003.8,30,18100,
7/11/2021 2:00,24.2,,2.8,230,98,1003.6,10,14660,
7/11/2021 3:00,24.1,,3.8,200,98,1003.5,10,13370,
7/11/2021 4:00,24.1,,2.9,200,99,1003.7,80,11890,
7/11/2021 5:00,24,,0,0,99,1003.3,30,11810,
7/11/2021 6:00,24,,0.2,0,99,1003.7,30,11210,0.01
7/11/2021 7:00,24.3,,3.8,200,96,1004.1,70,14880,0.14
7/11/2021 8:00,24.8,,1.7,180,94,1004.7,70,18200,0.55
7/11/2021 9:00,26,,1.3,180,86,1004.7,30,16510,1.49
7/11/2021 10:00,26.6,,1.7,180,84,1004.5,80,17240,2.11
7/11/2021 11:00,26.6,,1.4,180,84,1004.5,80,20000,1.14
7/11/2021 12:00,27.5,,1.6,140,85,1004.4,80,20000,2.8
7/11/2021 13:00,27.7,,2.4,110,83,1004,70,20000,2.55
7/11/2021 14:00,28.7,,2.2,110,78,1003.4,60,20000,3.18
7/11/2021 15:00,29,,3.5,200,83,1003.2,60,20000,3.13
7/11/2021 16:00,29.1,,3.8,200,81,1002.9,70,20000,2.27
7/11/2021 17:00,28.7,,3.8,200,82,1002.6,80,20000,1.4
7/11/2021 18:00,28.2,,3.6,200,85,1002.6,80,20000,0.87
7/11/2021 19:00,27.4,,2.6,230,89,1002.8,50,19750,0.23
7/11/2021 20:00,26.8,,3.1,200,92,1003.3,70,16230,0.01
7/11/2021 21:00,26.3,,2.4,200,95,1003.6,50,13640,
7/11/2021 22:00,25.9,,3.1,200,97,1003.9,60,10110,
7/11/2021 23:00,25.8,,3.3,250,96,1003.8,80,8250,
7/12/2021 0:00,25.6,,5.1,230,98,1003.4,80,7510,
7/12/2021 1:00,25.4,,4,200,100,1003.2,50,5990,
7/12/2021 2:00,25.4,,4.1,230,99,1003.4,70,5560,
7/12/2021 3:00,25.3,,3.3,200,100,1003.3,70,4350,
7/12/2021 4:00,25.4,,1.3,200,100,1003.1,80,4430,
7/12/2021 5:00,25.5,,1.5,200,100,1003.5,90,5370,
7/12/2021 6:00,25.7,,1.2,340,96,1004.1,90,9480,0
7/12/2021 7:00,25.7,,0.4,0,98,1004,90,5640,0.02
7/12/2021 8:00,25.9,,0.7,250,96,1004.3,90,6400,0.19
7/12/2021 9:00,27,,2.6,180,90,1004.6,70,12960,1.16
7/12/2021 10:00,27.8,,2.5,180,81,1004.2,60,20000,2.15
7/12/2021 11:00,28.8,,3.7,180,76,1003.9,60,20000,2.7
7/12/2021 12:00,28.8,,4.1,200,76,1003.7,50,20000,3.28
7/12/2021 13:00,29.5,,3.8,200,71,1003.4,70,20000,3.34
7/12/2021 14:00,30,,4.2,230,67,1003.3,80,20000,3.1
7/12/2021 15:00,29.7,,4.1,200,73,1003,60,20000,3.1
7/12/2021 16:00,29.5,,4,200,74,1003,70,20000,2.6
7/12/2021 17:00,28.3,,4.6,200,84,1002.9,60,20000,1.27
7/12/2021 18:00,28.1,,4.8,230,84,1002.4,90,20000,0.63
7/12/2021 19:00,27.5,,4,230,88,1002.9,80,20000,0.3
7/12/2021 20:00,27.2,,1.1,230,90,1003,80,20000,0
7/12/2021 21:00,26.9,,1.9,230,91,1003.2,70,20000,
7/12/2021 22:00,26.7,,0.4,0,96,1003.7,70,18380,
7/12/2021 23:00,26.4,,2.1,200,95,1003.5,70,19290,
7/13/2021 0:00,26.2,,3.8,200,97,1003.8,90,20000,
7/13/2021 1:00,26.2,,2.7,200,97,1003.9,50,20000,
7/13/2021 2:00,26.2,,4,180,97,1003.7,70,20000,
7/13/2021 3:00,26.1,,2.9,180,95,1003.3,70,20000,
7/13/2021 4:00,26.1,,1.7,200,95,1003.1,30,20000,
7/13/2021 5:00,26.1,,0.8,340,95,1003.2,50,20000,
7/13/2021 6:00,25.7,,2.3,50,100,1003.3,50,8150,0
7/13/2021 7:00,25.9,,2.1,90,100,1003.5,90,13370,0.05
7/13/2021 8:00,26.4,,1.9,160,95,1003.8,90,20000,0.2
7/13/2021 9:00,27.3,,4.8,200,85,1003.8,70,20000,1.15
7/13/2021 10:00,28.4,,2.4,230,78,1003.8,80,20000,2.18
7/13/2021 11:00,28.3,,1.5,90,83,1004.3,90,20000,1.71
7/13/2021 12:00,29.2,,3,200,75,1004.4,70,20000,2.69
7/13/2021 13:00,29.3,,4.6,200,77,1004.3,70,20000,3.65
7/13/2021 14:00,30,,4.8,200,70,1004.1,60,20000,3.49
7/13/2021 15:00,29.8,,4.5,200,72,1003.8,60,20000,2.98
7/13/2021 16:00,30.1,,5,200,73,1003.7,60,20000,2.51
7/13/2021 17:00,29,,6.2,200,80,1003.7,60,20000,1.86
7/13/2021 18:00,28.3,,7,200,84,1003.8,70,20000,0.97
7/13/2021 19:00,27.5,,5.1,200,90,1004.5,80,20000,0.15
7/13/2021 20:00,27.4,,3,180,89,1004.7,60,20000,0
7/13/2021 21:00,27.2,,1,180,91,1005,50,20000,
7/13/2021 22:00,27,,2.6,180,91,1004.9,40,20000,
7/13/2021 23:00,26.9,,3.5,200,92,1004.9,70,20000,
7/14/2021 0:00,26.9,,2.4,200,92,1005.2,70,20000,
7/14/2021 1:00,26.8,,3.7,200,92,1004.9,90,20000,
7/14/2021 2:00,26.7,,1.4,200,93,1005.1,80,20000,
7/14/2021 3:00,26.6,0,2.4,180,94,1005.2,70,20000,
7/14/2021 4:00,26.6,0,1.1,180,94,1005.3,80,20000,
7/14/2021 5:00,26.4,,0.5,70,98,1005.4,70,20000,
7/14/2021 6:00,26.5,0,1,50,99,1005.8,80,12350,0.01
7/14/2021 7:00,26.5,0.6,1.1,90,99,1005.9,80,19750,0.18
7/14/2021 8:00,27.2,,2.6,180,91,1006.2,60,20000,0.66
7/14/2021 9:00,28,,3.9,200,86,1006.2,60,20000,1.51
7/14/2021 10:00,28.4,,3.7,200,85,1006.1,80,20000,1.94
7/14/2021 11:00,28.7,,4.1,200,83,1006.2,80,20000,2.49
7/14/2021 12:00,28.8,,4.7,200,80,1006.3,80,20000,2.72
7/14/2021 13:00,29.3,,4.7,200,76,1006.2,80,20000,2.35
7/14/2021 14:00,29.6,,5,200,78,1006,60,20000,2.95
7/14/2021 15:00,29.3,,5,200,81,1005.6,40,18850,3.05
7/14/2021 16:00,29.6,,5.3,200,80,1005.6,40,20000,2.37
7/14/2021 17:00,28.7,,4.6,200,83,1005.6,50,20000,1.53
7/14/2021 18:00,28.3,,4.3,200,84,1005.5,60,20000,0.82
7/14/2021 19:00,27.7,,4.2,200,87,1005.2,30,20000,0.22
7/14/2021 20:00,27.2,,2.7,230,90,1005.5,50,20000,0.01
7/14/2021 21:00,26.9,,2.6,230,88,1006,80,20000,
7/14/2021 22:00,26.7,,1.9,200,92,1006.6,70,20000,
7/14/2021 23:00,26.5,,2.6,230,94,1006.8,60,20000,
7/15/2021 0:00,26.5,,1.7,200,97,1007.3,90,20000,
7/15/2021 1:00,26.5,,2.2,230,96,1006.9,50,20000,
7/15/2021 2:00,26.3,,1.5,70,96,1007,60,20000,
7/15/2021 3:00,26.1,,0.9,70,96,1006.9,70,20000,
7/15/2021 4:00,25.8,,1.2,70,97,1006.9,70,20000,
7/15/2021 5:00,25.5,,1.6,50,97,1006.7,70,20000,
7/15/2021 6:00,25.6,,0.6,180,93,1007.2,40,20000,0.01
7/15/2021 7:00,25.8,,2,70,92,1007.3,60,20000,0.1
7/15/2021 8:00,26.2,,2.6,70,91,1008,30,20000,0.8
7/15/2021 9:00,26.8,,1.8,110,89,1008.4,90,20000,0.85
7/15/2021 10:00,27.5,,2.5,110,86,1008.4,50,20000,1.81
7/15/2021 11:00,27.6,,2.7,90,85,1008.5,80,20000,1.96
7/15/2021 12:00,29.1,,3.3,110,83,1008.5,50,20000,2.78
7/15/2021 13:00,29.9,,2.9,110,79,1008.4,70,20000,3.61
7/15/2021 14:00,30.1,,2.4,160,76,1008,60,20000,2.01
7/15/2021 15:00,30.4,,3.2,230,74,1007.1,70,20000,2.4
7/15/2021 16:00,29.3,,4.1,200,77,1006.9,80,20000,1.77
7/15/2021 17:00,28.9,,2.1,180,78,1007.1,90,20000,0.93
7/15/2021 18:00,28.3,,1.4,180,81,1007.1,90,20000,0.33
7/15/2021 19:00,27.6,,3,110,92,1007.2,100,20000,0.06
7/15/2021 20:00,27.2,,1.4,90,90,1007.1,70,20000,0.01
7/15/2021 21:00,26.9,,0.2,0,85,1007.2,90,20000,
7/15/2021 22:00,26.9,,1,70,89,1008,30,20000,
7/15/2021 23:00,26.5,,1.8,70,91,1008.4,40,20000,
7/16/2021 0:00,26.3,,1,50,95,1008.3,70,14340,
7/16/2021 1:00,26.3,,0.6,110,99,1007.7,10,8480,
7/16/2021 2:00,26.2,,0.4,0,99,1007.9,40,11020,
7/16/2021 3:00,26,,1,110,98,1008.1,60,12300,
7/16/2021 4:00,26,,1.3,70,99,1008.1,50,7510,
7/16/2021 5:00,25.3,,2.8,50,99,1007.9,30,8640,
7/16/2021 6:00,25.1,,3.2,50,97,1008.2,70,10160,0
7/16/2021 7:00,25.7,,4.1,50,90,1008.2,40,19870,0.22
7/16/2021 8:00,26.2,,2.7,50,84,1008.3,20,20000,0.91
7/16/2021 9:00,27.4,,3.4,50,81,1008.2,0,20000,1.77
7/16/2021 10:00,28.3,,3.9,50,75,1008.1,0,20000,2.45
7/16/2021 11:00,28.9,,3.4,70,71,1007.8,30,20000,2.7
7/16/2021 12:00,29.9,,2.5,110,69,1007.3,20,20000,3.41
7/16/2021 13:00,29.8,,3.5,110,69,1006.9,40,20000,3.4
7/16/2021 14:00,30,,2.2,110,72,1006.3,30,20000,2.57
7/16/2021 15:00,30.2,,2.8,160,70,1005.7,30,20000,2.69
7/16/2021 16:00,29.9,,3.3,160,68,1005.2,80,20000,2.15
7/16/2021 17:00,27.8,,3.7,320,70,1006.1,90,20000,0.32
7/16/2021 18:00,27.5,,3.9,70,77,1006.1,90,20000,0.3
7/16/2021 19:00,26.9,,3.3,50,75,1006.5,100,20000,0.07
7/16/2021 20:00,26.2,,2.7,50,76,1006.8,100,20000,0
7/16/2021 21:00,25.7,,3.4,50,81,1006.6,90,20000,
7/16/2021 22:00,25.2,,2.7,20,79,1006.6,90,20000,
7/16/2021 23:00,25.1,,3.8,50,81,1006.7,100,20000,
7/17/2021 0:00,24.8,,3.1,50,82,1006.3,90,20000,
7/17/2021 1:00,24.8,,2.9,50,81,1005.9,100,20000,
7/17/2021 2:00,24.8,,3.6,50,80,1005.6,70,20000,
7/17/2021 3:00,24.4,,5,50,87,1005.1,50,20000,
7/17/2021 4:00,24.4,,4.7,50,84,1004.6,70,20000,
7/17/2021 5:00,24.1,,4.8,50,89,1004.6,50,20000,
7/17/2021 6:00,24.2,,4.3,50,87,1005,60,20000,0
7/17/2021 7:00,24.6,,4.6,50,82,1004.7,50,20000,0.1
7/17/2021 8:00,24.8,,5.3,50,82,1004.8,60,20000,0.28
7/17/2021 9:00,24.9,,5.3,50,83,1005.2,80,20000,0.4
7/17/2021 10:00,25.8,,5.9,70,79,1004.5,30,20000,1.86
7/17/2021 11:00,26.4,,5.8,50,78,1004.6,70,20000,2.04
7/17/2021 12:00,27.5,,3.6,70,74,1004.6,70,20000,2.73
7/17/2021 13:00,28.3,,4.7,110,72,1004.3,20,20000,2.78
7/17/2021 14:00,28.7,,5.6,110,70,1003.8,40,20000,3.4
7/17/2021 15:00,28.6,,6.1,110,71,1003.3,30,20000,3.01
7/17/2021 16:00,28.6,,3.4,110,71,1003.4,70,20000,2.46
7/17/2021 17:00,27.7,,3.9,110,70,1003.5,80,20000,0.99
7/17/2021 18:00,26.9,,4.3,110,82,1003.6,90,20000,0.37
7/17/2021 19:00,26.5,,4.3,90,82,1003.6,0,20000,0.03
7/17/2021 20:00,26.2,,3.2,90,85,1004.3,10,20000,0
7/17/2021 21:00,26.2,,3.9,90,80,1004.4,60,20000,
7/17/2021 22:00,26,,3.7,70,80,1005,90,20000,
7/17/2021 23:00,25.6,,3.9,70,81,1005,60,20000,
7/18/2021 0:00,25.4,,4.5,70,82,1004.8,20,20000,
7/18/2021 1:00,25.3,,3.6,50,79,1004.4,30,20000,
7/18/2021 2:00,25.1,,4.8,50,83,1004.1,50,20000,
7/18/2021 3:00,25,,4.6,50,82,1004,40,20000,
7/18/2021 4:00,24.9,,4.3,50,83,1004,50,20000,
7/18/2021 5:00,24.9,,5.4,50,82,1003.8,20,20000,
7/18/2021 6:00,24.8,,6,50,83,1003.7,20,20000,0
7/18/2021 7:00,25,,5.5,50,83,1003.9,60,20000,0.18
7/18/2021 8:00,25.4,,7,50,80,1003.7,40,20000,0.8
7/18/2021 9:00,26.6,,5.8,50,76,1003.9,50,20000,1.79
7/18/2021 10:00,26.8,,5,50,77,1004.1,70,20000,1.75
7/18/2021 11:00,28,,4.1,50,71,1004.1,60,20000,2.83
7/18/2021 12:00,29,,3.3,70,67,1003.8,80,20000,3.1
7/18/2021 13:00,29.5,,3.2,90,68,1003.5,70,20000,3.23
7/18/2021 14:00,28.8,,3.5,110,72,1003.3,90,20000,2.3
7/18/2021 15:00,28.6,,3.7,110,75,1003.4,90,20000,1.51
7/18/2021 16:00,27.7,,3.5,110,79,1003.3,100,20000,0.76
7/18/2021 17:00,27.4,,2.3,110,83,1003.4,100,20000,0.37
7/18/2021 18:00,27.1,,4.7,110,83,1003.7,80,20000,0.56
7/18/2021 19:00,26.8,,3.5,90,85,1003.8,70,20000,0.27
7/18/2021 20:00,26.7,,3.5,90,82,1003.9,70,20000,0
7/18/2021 21:00,26.4,,3.5,70,82,1004.3,40,20000,
7/18/2021 22:00,26.5,,2.8,70,80,1005.1,70,20000,
7/18/2021 23:00,26.4,,3.1,70,80,1005.3,50,20000,
7/19/2021 0:00,26.2,,2.9,70,81,1005.1,30,20000,
7/19/2021 1:00,26.1,,2,50,79,1005.1,80,20000,
7/19/2021 2:00,25.9,,3.1,50,81,1004.9,90,20000,
7/19/2021 3:00,25.6,,2.8,20,83,1004.7,100,20000,
7/19/2021 4:00,25.5,0,4.3,50,86,1005,100,20000,
7/19/2021 5:00,24.9,0.5,4.8,50,89,1005.2,100,18800,
7/19/2021 6:00,24.8,0.1,4.2,50,85,1005.4,100,20000,0
7/19/2021 7:00,24.9,,5.2,70,85,1005.5,100,20000,0.03
7/19/2021 8:00,25.1,,4.4,50,83,1006.1,100,20000,0.18
7/19/2021 9:00,25.7,0,3.4,70,82,1006.2,100,20000,0.74
7/19/2021 10:00,26.5,,2.6,70,79,1006.3,90,20000,1.34
7/19/2021 11:00,27,,1.5,50,77,1006.3,70,20000,1.44
7/19/2021 12:00,28.3,,2.3,70,72,1006,80,20000,2.54
7/19/2021 13:00,28.9,,2.7,70,68,1005.9,80,20000,3.4
7/19/2021 14:00,29.3,,1.8,70,67,1005.7,80,20000,3.25
7/19/2021 15:00,29.3,,2,110,68,1005.6,90,20000,2.02
7/19/2021 16:00,29,,2.3,90,69,1005.5,90,20000,1.51
7/19/2021 17:00,28.8,,0.9,140,74,1005.2,90,20000,0.84
7/19/2021 18:00,28.4,,1,110,73,1005.1,90,20000,0.38
7/19/2021 19:00,27.9,,1.4,90,75,1005.6,100,20000,0.04
7/19/2021 20:00,27.6,,2.8,90,78,1005.8,100,20000,0
7/19/2021 21:00,27,,4,110,85,1006.3,80,20000,
7/19/2021 22:00,26.7,,3,90,91,1006.5,100,20000,
7/19/2021 23:00,26.8,,1.8,70,85,1006.7,100,20000,
7/20/2021 0:00,26.7,,2.3,50,85,1006.7,100,20000,
7/20/2021 1:00,26.6,,3.1,50,84,1006.4,100,20000,
7/20/2021 2:00,26.4,,2.5,50,88,1006.3,100,20000,
7/20/2021 3:00,26.4,,2.9,50,83,1006.5,100,20000,
7/20/2021 4:00,26.2,0,4,50,83,1006.2,100,20000,
7/20/2021 5:00,26.2,,4.8,50,82,1006.4,90,20000,
7/20/2021 6:00,26.1,0,4.1,50,84,1006.9,80,20000,0
7/20/2021 7:00,26.4,,4.5,50,84,1006.9,50,20000,0.17
7/20/2021 8:00,26.6,,5.4,50,83,1007.4,70,20000,0.55
7/20/2021 9:00,26.9,,5.8,50,81,1007.4,90,20000,0.77
7/20/2021 10:00,27.5,,4.6,50,78,1007.4,90,20000,1.23
7/20/2021 11:00,28,,5.2,70,74,1007.4,90,20000,1.63
7/20/2021 12:00,28.1,,5.5,50,73,1007.1,90,20000,1.29
7/20/2021 13:00,28.6,,4.6,50,70,1006.6,90,20000,1.54
7/20/2021 14:00,29.1,,4.3,50,66,1006.3,90,20000,1.6
7/20/2021 15:00,29,,4.3,50,66,1006,90,20000,1.07
7/20/2021 16:00,29.2,,3.8,50,65,1005.7,90,20000,0.9
7/20/2021 17:00,29.3,,3.1,70,65,1005.4,90,20000,0.64
7/20/2021 18:00,29.2,,3,50,64,1005.1,90,20000,0.38
7/20/2021 19:00,28.7,,1.5,70,69,1005.2,80,20000,0.09
7/20/2021 20:00,27.9,,1.2,70,76,1005.4,90,20000,0.01
7/20/2021 21:00,27.4,,1.7,50,79,1005.7,90,20000,
7/20/2021 22:00,27.2,,4.1,50,75,1006,100,20000,
7/20/2021 23:00,27.2,,3.1,50,75,1006.1,90,20000,
7/21/2021 0:00,27.4,,4.6,50,72,1006,90,20000,
7/21/2021 1:00,27.3,,6.1,50,71,1005.7,100,20000,
7/21/2021 2:00,26.8,,5.2,50,76,1005.4,90,20000,
7/21/2021 3:00,26.5,,4.5,50,79,1005.3,80,20000,
7/21/2021 4:00,26.2,,4.4,50,78,1005.1,80,20000,
7/21/2021 5:00,26.1,,5,50,76,1004.8,50,20000,
7/21/2021 6:00,25.7,,2.3,20,79,1005.1,30,20000,0
7/21/2021 7:00,26.1,,5.8,50,76,1005.1,60,20000,0.07
7/21/2021 8:00,26.6,,6.9,50,71,1005.5,70,20000,0.35
7/21/2021 9:00,27.1,,4.3,50,73,1005.5,80,20000,0.97
7/21/2021 10:00,27.9,,5.8,50,67,1005.3,50,20000,1.52
7/21/2021 11:00,28.5,,5,50,66,1005.3,60,20000,2.15
7/21/2021 12:00,29.5,,5.2,50,63,1004.9,80,20000,2.6
7/21/2021 13:00,30.3,,4.1,50,61,1004.6,60,20000,3.13
7/21/2021 14:00,30.2,,2.8,90,65,1004.1,80,20000,2.65
7/21/2021 15:00,30.1,,2.9,110,66,1003.6,70,20000,2.11
7/21/2021 16:00,29.6,,2.6,110,73,1003.4,80,20000,1.56
7/21/2021 17:00,29.9,,2.1,90,71,1003,70,20000,1.37
7/21/2021 18:00,29.1,,5,110,74,1003,60,20000,0.96
7/21/2021 19:00,28.3,,4.1,110,74,1003.3,70,20000,0.35
7/21/2021 20:00,28,,2.7,90,71,1003.8,70,20000,0
7/21/2021 21:00,27.9,,3.6,70,70,1004.3,70,20000,
7/21/2021 22:00,28,,5,70,66,1004.6,70,20000,
7/21/2021 23:00,27.7,,5.4,70,66,1004.6,70,20000,
7/22/2021 0:00,27.6,,5.4,70,66,1004.5,40,20000,
7/22/2021 1:00,27,,5.1,50,72,1004.3,20,20000,
7/22/2021 2:00,26.5,,4.5,50,74,1003.8,10,20000,
7/22/2021 3:00,26.1,,5.1,50,76,1003.7,0,20000,
7/22/2021 4:00,25.7,,5.2,50,75,1003.4,0,20000,
7/22/2021 5:00,25.7,,5.5,50,75,1003.2,0,20000,
7/22/2021 6:00,25.5,,4.5,50,77,1003.6,20,20000,0
7/22/2021 7:00,25.9,,5.1,70,75,1003.8,70,20000,0.22
7/22/2021 8:00,26.3,,4.2,70,74,1004,40,20000,0.78
7/22/2021 9:00,27.4,,7.2,50,71,1003.6,50,20000,1.74
7/22/2021 10:00,27.8,,6.7,50,71,1003.7,60,20000,2.14
7/22/2021 11:00,28.9,,6.5,50,67,1003.7,50,20000,3.09
7/22/2021 12:00,29.7,,7,50,64,1003.2,50,20000,3.39
7/22/2021 13:00,30.2,,4.5,70,62,1002.9,50,20000,2.72
7/22/2021 14:00,30.2,,4.8,70,63,1002.8,80,20000,1.8
7/22/2021 15:00,30,,2.7,110,65,1002.7,80,20000,1.52
7/22/2021 16:00,29.8,,3.8,90,66,1002.4,80,20000,1.52
7/22/2021 17:00,29.7,,4.4,110,68,1002.2,70,20000,1.28
7/22/2021 18:00,28.8,,3.9,110,71,1001.8,90,20000,0.62
7/22/2021 19:00,28.1,,2.9,70,75,1002.1,90,20000,0.13
7/22/2021 20:00,27.6,,3.4,90,78,1002.4,80,20000,0.01
7/22/2021 21:00,27.8,,5,50,73,1002.8,70,20000,
7/22/2021 22:00,27.7,,6,50,75,1003,50,20000,
7/22/2021 23:00,27.5,,6.1,70,70,1003,20,20000,
7/23/2021 0:00,27.2,,4.7,50,72,1002.7,40,20000,
7/23/2021 1:00,26.8,,5.5,50,73,1002.2,40,20000,
7/23/2021 2:00,26.3,,4.8,50,80,1001.8,50,20000,
7/23/2021 3:00,26,,3.7,50,77,1001.6,70,20000,
7/23/2021 4:00,25.9,,4.2,20,77,1001.5,70,20000,
7/23/2021 5:00,25.8,,4.2,50,77,1001.6,80,20000,
7/23/2021 6:00,25.6,,3.6,70,80,1002.1,70,20000,0
7/23/2021 7:00,26,,3.7,50,76,1002.4,70,20000,0.16
7/23/2021 8:00,26.2,,3.9,50,76,1002.8,50,20000,0.5
7/23/2021 9:00,27.3,,5.1,70,73,1002.7,30,20000,1.38
7/23/2021 10:00,28.1,,5.3,50,68,1002.7,40,20000,2.19
7/23/2021 11:00,29,,5.9,50,64,1002.6,60,20000,2.6
7/23/2021 12:00,29.9,,4.3,50,60,1002.5,50,20000,3.02
7/23/2021 13:00,30.2,,2.6,90,61,1001.8,80,20000,2.62
7/23/2021 14:00,30.5,,3,110,63,1001.7,80,20000,2.56
7/23/2021 15:00,30.9,,3.1,70,61,1001.6,80,20000,2.11
7/23/2021 16:00,30.2,,3,110,67,1001,80,20000,1.85
7/23/2021 17:00,29.2,,2.6,90,73,1000.5,80,20000,0.96
7/23/2021 18:00,28.9,,3.2,90,69,1000.4,90,19420,0.42
7/23/2021 19:00,29.2,,3.4,90,69,1000.5,100,20000,0.16
7/23/2021 20:00,29,,3.7,70,64,1000.6,90,20000,0
7/23/2021 21:00,28.7,,4,70,60,1000.8,90,20000,
7/23/2021 22:00,28.3,,3.4,70,67,1001.1,100,20000,
7/23/2021 23:00,28.1,,4.7,50,68,1001.2,60,20000,
7/24/2021 0:00,27.7,,5.1,50,73,1001.4,90,20000,
7/24/2021 1:00,27.5,,5.3,50,74,1001.4,100,20000,
7/24/2021 2:00,27.4,,5.3,50,74,1001.2,90,20000,
7/24/2021 3:00,27,,6.5,50,75,1001.1,90,20000,
7/24/2021 4:00,26.9,,6.4,50,76,1001,90,20000,
7/24/2021 5:00,26.7,,7.4,50,77,1000.7,80,20000,
7/24/2021 6:00,26.5,,7.4,50,78,1001.1,90,20000,0
7/24/2021 7:00,26.4,,7.1,70,79,1001.4,80,20000,0.07
7/24/2021 8:00,27,,5.9,50,76,1001.6,50,20000,0.77
