,rain,temperature,humidity,pressure,solar_radiation,wind_speed,wind_direction,visibility,total_cloud
2023-09-20 21:00,2.1,26.0,92,30.7,,1.6,200,1429,0
2023-09-20 22:00,3.9,25.7,94,30.9,,1.9,20,510,10
2023-09-20 23:00,1.8,25.7,94,30.9,,0.5,360,1775,7
2023-09-21 00:00,0.1,25.7,93,30.6,,1.6,270,1346,6
2023-09-21 01:00,0.6,25.7,92,30.2,,1.3,200,1897,7
2023-09-21 02:00,,25.0,91,28.8,,1.3,110,3044,7
2023-09-21 03:00,,24.6,91,28.1,,0.4,0,4001,7
2023-09-21 04:00,,23.7,97,28.3,,0.3,0,2035,0
2023-09-21 05:00,,23.9,96,28.4,,0.2,0,2322,3
2023-09-21 06:00,1.0,21.3,95,24.0,,1.5,20,571,2
2023-09-21 07:00,0.4,21.0,95,23.5,0.01,0.3,0,276,5
2023-09-21 08:00,0.5,20.9,95,23.4,0.17,1.6,20,483,4
2023-09-21 09:00,0.2,21.0,94,23.2,0.44,1.5,360,964,6
2023-09-21 10:00,0.1,20.9,94,23.1,0.45,1.0,20,378,5
2023-09-21 11:00,0.4,21.2,93,23.4,0.78,1.2,20,1145,8
2023-09-21 12:00,0.2,20.9,93,22.9,0.77,1.2,20,561,9
2023-09-21 13:00,0.1,21.5,93,23.8,1.03,0.5,360,1042,9
2023-09-21 14:00,0.1,21.2,92,23.1,0.85,1.9,70,1834,9
2023-09-21 15:00,0.1,21.3,93,23.5,0.53,0.4,0,1018,10
2023-09-21 16:00,0.4,21.1,94,23.4,0.4,0.7,50,3309,10
2023-09-21 17:00,,20.8,91,22.2,0.24,0.9,50,5000,9
2023-09-21 18:00,0.0,20.3,93,22.1,0.08,0.4,0,2483,10
2023-09-21 19:00,0.0,19.9,95,22.0,0.0,1.1,70,702,10
2023-09-21 20:00,0.0,19.7,95,21.7,,0.7,360,4892,10
2023-09-21 21:00,0.2,19.4,96,21.6,,0.1,0,2967,10
2023-09-21 22:00,0.0,19.2,96,21.3,,0.8,360,367,10
2023-09-21 23:00,0.9,19.1,97,21.4,,0.4,0,449,10
2023-09-22 00:00,0.0,19.2,97,21.6,,0.5,70,2642,9
2023-09-22 01:00,,19.2,96,21.3,,0.1,0,3006,7
2023-09-22 02:00,,19.1,96,21.2,,0.3,0,2879,8
2023-09-22 03:00,,19.1,95,20.9,,0.4,0,3436,7
2023-09-22 04:00,,19.2,95,21.0,,0.1,0,4099,8
2023-09-22 05:00,,19.1,95,20.9,,0.7,20,3765,8
2023-09-22 06:00,,19.1,95,20.9,,0.3,0,3815,8
2023-09-22 07:00,,19.1,93,20.5,0.06,0.4,0,4060,3
2023-09-22 08:00,,19.9,90,20.9,0.47,0.5,20,4269,7
2023-09-22 09:00,,20.5,86,20.6,0.73,1.1,340,4800,7
2023-09-22 10:00,,21.1,83,20.6,0.72,1.2,20,4991,9
2023-09-22 11:00,,23.0,77,21.6,2.38,2.0,110,4946,8
2023-09-22 12:00,,24.2,69,20.8,2.46,1.7,70,5000,6
2023-09-22 13:00,,24.8,67,20.9,2.75,1.7,110,5000,6
2023-09-22 14:00,,25.5,67,21.8,2.4,1.4,200,5000,6
2023-09-22 15:00,,26.5,64,22.1,2.54,1.1,340,5000,7
2023-09-22 16:00,,26.2,63,21.3,1.98,1.3,110,5000,6
2023-09-22 17:00,,25.8,63,20.9,1.13,1.0,110,5000,6
2023-09-22 18:00,,24.1,74,22.1,0.48,0.2,0,5000,4
2023-09-22 19:00,,21.9,85,22.2,0.01,0.4,0,4763,6
2023-09-22 20:00,,20.9,92,22.7,,0.1,0,1757,3
2023-09-22 21:00,,20.6,94,22.7,,0.0,0,1281,3
2023-09-22 22:00,,20.6,94,22.7,,0.3,0,3093,2
2023-09-22 23:00,,20.2,95,22.4,,0.1,0,2631,6
2023-09-23 00:00,,20.0,95,22.1,,0.2,0,2563,6
2023-09-23 01:00,,20.0,95,22.1,,0.7,360,3213,8
2023-09-23 02:00,,18.8,96,20.8,,0.3,0,2081,7
2023-09-23 03:00,,18.2,96,20.0,,0.1,0,2279,10
2023-09-23 04:00,,17.7,97,19.6,,0.9,20,2655,4
2023-09-23 05:00,,16.7,97,18.4,,0.3,0,1237,5
2023-09-23 06:00,,16.5,97,18.2,,0.2,0,1263,7
2023-09-23 07:00,,16.8,98,18.6,0.07,0.1,0,2550,9
2023-09-23 08:00,,18.5,94,20.0,0.59,0.6,180,4584,7
2023-09-23 09:00,,19.2,88,19.5,0.58,0.8,20,4874,10
2023-09-23 10:00,,22.7,70,19.2,1.83,1.5,20,5000,6
2023-09-23 11:00,,24.1,61,18.3,2.48,2.5,20,5000,6
2023-09-23 12:00,,24.7,53,16.4,2.36,2.9,70,5000,8
2023-09-23 13:00,,25.1,53,16.8,2.23,2.7,20,5000,8
2023-09-23 14:00,,25.2,56,17.8,2.06,1.5,50,5000,8
2023-09-23 15:00,,26.0,54,18.1,1.69,1.7,360,5000,8
2023-09-23 16:00,,24.6,53,16.3,0.94,1.9,20,5000,8
2023-09-23 17:00,,23.7,60,17.5,0.4,1.1,20,5000,10
2023-09-23 18:00,,22.2,68,18.2,0.19,1.4,360,5000,8
2023-09-23 19:00,,20.7,73,17.7,0.01,0.8,360,5000,10
2023-09-23 20:00,,20.2,69,16.3,,0.8,20,5000,8
2023-09-23 21:00,,18.5,80,16.9,,0.9,50,4980,9
2023-09-23 22:00,,16.7,88,16.6,,0.7,70,5000,5
2023-09-23 23:00,,17.0,87,16.8,,0.6,70,5000,9
2023-09-24 00:00,,16.6,88,16.5,,0.4,0,5000,9
2023-09-24 01:00,,18.5,81,17.2,,0.8,250,5000,6
2023-09-24 02:00,,16.3,90,16.6,,0.2,0,5000,5
2023-09-24 03:00,,18.3,83,17.4,,0.9,360,5000,5
2023-09-24 04:00,,18.2,83,17.3,,0.6,360,5000,5
2023-09-24 05:00,,19.0,77,16.8,,1.5,20,5000,7
2023-09-24 06:00,,19.0,77,16.8,,1.8,340,5000,6
2023-09-24 07:00,,19.1,76,16.7,0.07,1.4,340,5000,6
2023-09-24 08:00,,20.8,71,17.4,0.61,1.1,360,5000,5
2023-09-24 09:00,,22.3,67,17.9,1.37,1.9,20,5000,5
2023-09-24 10:00,,23.6,63,18.3,2.06,2.1,20,5000,5
2023-09-24 11:00,,23.9,58,17.2,2.55,2.5,50,5000,2
2023-09-24 12:00,,25.0,52,16.4,2.93,3.0,50,5000,3
2023-09-24 13:00,,25.7,49,16.1,2.83,2.7,50,5000,5
2023-09-24 14:00,,26.2,48,16.3,2.86,2.7,50,5000,2
2023-09-24 15:00,,25.7,48,15.8,2.17,2.9,20,5000,6
2023-09-24 16:00,,25.7,46,15.2,1.32,1.8,70,5000,7
2023-09-24 17:00,,25.7,44,14.5,1.27,2.3,20,5000,7
2023-09-24 18:00,,23.0,59,16.5,0.28,0.6,360,5000,6
2023-09-24 19:00,,22.0,66,17.4,0.02,1.3,20,5000,7
2023-09-24 20:00,,21.7,65,16.8,,1.5,20,5000,9
2023-09-24 21:00,,20.5,70,16.8,,1.1,360,5000,9
2023-09-24 22:00,,19.0,76,16.6,,0.5,360,5000,5
2023-09-24 23:00,,17.6,84,16.8,,0.0,0,5000,6
2023-09-25 00:00,,17.1,87,16.9,,0.3,0,5000,6
2023-09-25 01:00,,16.9,89,17.0,,0.4,0,5000,4
2023-09-25 02:00,,16.8,90,17.2,,0.0,0,5000,9
2023-09-25 03:00,,17.6,84,16.8,,0.6,50,5000,9
2023-09-25 04:00,,17.4,88,17.4,,0.0,0,5000,7
2023-09-25 05:00,,17.6,88,17.6,,0.1,0,5000,9
2023-09-25 06:00,,18.6,84,17.9,,0.0,0,5000,10
2023-09-25 07:00,,18.9,84,18.3,0.02,0.3,0,5000,10
2023-09-25 08:00,,20.1,79,18.5,0.16,0.3,0,5000,10
2023-09-25 09:00,,21.0,74,18.3,0.41,0.5,360,5000,10
2023-09-25 10:00,,22.0,73,19.2,0.73,0.9,340,5000,9
2023-09-25 11:00,,23.6,67,19.5,1.54,1.4,360,5000,10
2023-09-25 12:00,,24.0,66,19.6,1.56,1.6,360,5000,10
2023-09-25 13:00,0.0,23.7,72,21.0,1.32,1.0,340,3552,10
2023-09-25 14:00,,24.8,68,21.2,1.5,1.3,20,5000,10
2023-09-25 15:00,,25.5,67,21.8,1.25,1.5,20,5000,10
2023-09-25 16:00,,25.9,66,22.0,1.12,1.1,20,5000,9
2023-09-25 17:00,0.0,25.7,67,22.1,0.83,0.4,0,4887,9
2023-09-25 18:00,,24.1,78,23.4,0.16,0.0,0,4953,9
2023-09-25 19:00,,23.2,86,24.4,0.01,0.5,290,4953,10
2023-09-25 20:00,,22.5,89,24.1,,0.1,0,4638,10
2023-09-25 21:00,,22.5,89,24.1,,0.1,0,4879,10
2023-09-25 22:00,,22.2,90,24.0,,0.1,0,4730,9
2023-09-25 23:00,0.0,21.7,91,23.5,,0.0,0,4366,10
2023-09-26 00:00,,21.7,91,23.5,,0.3,0,4172,0
2023-09-26 01:00,,21.7,91,23.5,,0.4,0,3913,10
2023-09-26 02:00,,21.2,92,23.1,,0.4,0,3451,10
2023-09-26 03:00,,20.8,93,22.8,,0.0,0,3159,9
2023-09-26 04:00,,20.7,93,22.7,,0.3,0,2938,10
2023-09-26 05:00,,20.7,94,22.8,,0.0,0,2747,10
2023-09-26 06:00,,20.7,93,22.7,,0.3,0,2780,10
2023-09-26 07:00,,21.0,93,23.1,0.0,0.0,0,2674,10
2023-09-26 08:00,0.0,21.2,91,22.8,0.05,1.2,320,1424,10
2023-09-26 09:00,1.3,20.5,95,22.8,0.07,0.8,320,231,10
2023-09-26 10:00,0.6,21.2,95,23.8,0.27,0.1,0,1873,10
2023-09-26 11:00,,22.1,89,23.5,0.96,0.1,0,2658,10
2023-09-26 12:00,,22.8,89,24.6,0.81,0.4,0,2679,10
2023-09-26 13:00,,23.5,86,24.9,1.01,0.2,0,2610,9
2023-09-26 14:00,,25.2,84,26.8,1.46,0.7,290,2941,8
2023-09-26 15:00,,24.7,88,27.2,0.36,0.1,0,2472,10
2023-09-26 16:00,,24.7,88,27.2,0.4,0.5,320,2170,10
2023-09-26 17:00,,25.1,86,27.2,0.57,0.6,290,2563,8
2023-09-26 18:00,0.3,23.7,92,26.9,0.1,1.2,320,512,0
2023-09-26 19:00,1.6,23.1,95,26.8,0.0,0.6,320,769,5
2023-09-26 20:00,,22.7,96,26.4,,0.5,290,656,7
2023-09-26 21:00,,22.6,96,26.3,,0.5,290,628,8
2023-09-26 22:00,,22.5,96,26.1,,0.2,0,628,7
2023-09-26 23:00,,22.1,97,25.6,,0.0,0,385,5
2023-09-27 00:00,,21.7,97,25.0,,0.6,70,424,5
2023-09-27 01:00,,21.6,97,24.9,,0.0,0,499,0
2023-09-27 02:00,,20.9,98,24.1,,0.1,0,239,6
2023-09-27 03:00,,21.0,100,24.7,,0.2,0,272,6
2023-09-27 04:00,,21.2,100,25.0,,0.3,0,671,6
2023-09-27 05:00,,20.7,98,23.8,,0.0,0,536,6
2023-09-27 06:00,,20.7,98,23.8,,0.2,0,849,6
2023-09-27 07:00,,20.8,98,24.0,0.04,0.1,0,966,6
2023-09-27 08:00,,21.4,96,24.4,0.29,0.1,0,1747,6
2023-09-27 09:00,,23.0,91,25.5,1.12,1.4,270,2600,6
2023-09-27 10:00,,24.6,81,25.0,1.96,1.1,290,5000,4
2023-09-27 11:00,,26.2,75,25.5,2.41,0.9,340,5000,6
2023-09-27 12:00,,27.6,68,25.0,2.73,0.6,200,5000,8
2023-09-27 13:00,,27.3,67,24.3,1.86,1.0,50,5000,8
2023-09-27 14:00,,27.6,69,25.3,0.92,1.4,20,5000,9
2023-09-27 15:00,,27.3,71,25.6,1.22,1.1,340,5000,10
2023-09-27 16:00,,26.5,72,24.9,0.88,0.8,290,5000,10
2023-09-27 17:00,,25.7,75,24.7,0.21,0.4,0,5000,10
2023-09-27 18:00,,25.0,82,26.0,0.28,0.6,320,5000,7
2023-09-27 19:00,,23.7,87,25.5,0.0,0.3,0,3010,6
2023-09-27 20:00,,23.2,89,25.2,,0.2,0,5000,8
2023-09-27 21:00,,22.5,91,24.7,,0.2,0,5000,6
2023-09-27 22:00,,22.2,94,25.0,,0.4,0,5000,8
2023-09-27 23:00,,22.0,94,24.7,,0.3,0,5000,6
2023-09-28 00:00,,21.0,96,23.8,,0.0,0,4194,6
2023-09-28 01:00,,20.5,96,23.1,,0.0,0,3543,6
2023-09-28 02:00,,19.6,96,21.8,,0.1,0,2525,5
2023-09-28 03:00,,19.3,97,21.7,,0.2,0,3444,4
2023-09-28 04:00,,19.2,97,21.6,,0.0,0,2548,6
2023-09-28 05:00,,19.2,97,21.6,,0.0,0,2890,6
2023-09-28 06:00,,19.0,97,21.3,,0.0,0,2556,6
2023-09-28 07:00,,19.7,100,22.8,0.04,0.7,360,3458,6
2023-09-28 08:00,,20.8,95,23.2,0.45,0.3,0,4102,6
2023-09-28 09:00,,22.2,89,23.7,0.8,0.8,340,5000,7
2023-09-28 10:00,,24.6,74,22.8,1.82,1.0,270,5000,6
2023-09-28 11:00,,26.2,68,23.1,2.53,1.5,270,5000,5
2023-09-28 12:00,,27.2,62,22.2,2.71,1.6,270,5000,8
2023-09-28 13:00,,28.5,56,21.7,3.04,2.3,320,5000,6
2023-09-28 14:00,,28.7,55,21.6,2.78,1.3,270,5000,2
2023-09-28 15:00,,29.1,55,22.1,2.38,1.0,250,5000,0
2023-09-28 16:00,,29.2,50,20.2,1.79,1.2,340,5000,0
2023-09-28 17:00,,28.2,53,20.2,1.07,1.4,340,5000,0
2023-09-28 18:00,,26.1,60,20.2,0.31,0.3,0,5000,0
2023-09-28 19:00,,22.0,82,21.6,0.0,0.0,0,3659,0
2023-09-28 20:00,,20.7,89,21.7,,0.1,0,2289,0
2023-09-28 21:00,,19.8,92,21.2,,0.2,0,1537,0
2023-09-28 22:00,,19.2,93,20.6,,0.0,0,1539,0
2023-09-28 23:00,,18.6,94,20.1,,0.1,0,1328,0
2023-09-29 00:00,,18.1,95,19.6,,0.5,110,1021,0
2023-09-29 01:00,,17.6,95,19.0,,0.4,0,952,0
2023-09-29 02:00,,17.2,96,18.8,,0.0,0,813,0
2023-09-29 03:00,,16.7,96,18.2,,0.0,0,764,0
2023-09-29 04:00,,16.5,96,17.9,,0.1,0,707,0
2023-09-29 05:00,,16.1,96,17.5,,0.2,0,546,4
2023-09-29 06:00,,15.9,97,17.5,,0.1,0,534,1
2023-09-29 07:00,,15.9,97,17.5,0.05,0.0,0,496,2
2023-09-29 08:00,,18.8,93,20.1,0.55,0.1,0,1052,0
2023-09-29 09:00,,20.7,80,19.5,1.32,0.7,250,1523,0
2023-09-29 10:00,,23.0,73,20.4,1.99,1.1,290,1638,0
2023-09-29 11:00,,25.1,61,19.4,2.51,1.2,290,2124,0
2023-09-29 12:00,,26.7,57,19.9,2.83,1.2,160,2738,0
2023-09-29 13:00,,27.0,53,18.8,2.86,1.1,320,3111,4
2023-09-29 14:00,,27.6,52,19.1,2.64,1.3,340,3365,2
2023-09-29 15:00,,28.5,48,18.6,2.43,1.4,320,3999,7
2023-09-29 16:00,,27.1,53,18.9,1.46,1.0,160,4094,9
2023-09-29 17:00,,26.1,61,20.5,0.78,1.3,180,3064,7
2023-09-29 18:00,,24.2,72,21.7,0.21,0.4,0,2403,8
2023-09-29 19:00,,23.8,76,22.4,0.01,0.5,160,2075,10
2023-09-29 20:00,,22.3,83,22.2,,0.3,0,1674,8
2023-09-29 21:00,,21.6,90,23.1,,0.0,0,1343,9
2023-09-29 22:00,,21.1,91,22.7,,0.2,0,1151,10
2023-09-29 23:00,,20.8,92,22.5,,0.0,0,1162,10
2023-09-30 00:00,,20.6,93,22.5,,0.1,0,1038,10
2023-09-30 01:00,,20.3,94,22.2,,0.1,0,909,9
2023-09-30 02:00,,21.0,89,22.1,,1.0,320,1578,8
2023-09-30 03:00,,20.3,89,21.2,,0.2,0,1708,9
2023-09-30 04:00,,19.8,90,20.8,,0.2,0,1561,10
2023-09-30 05:00,0.0,19.6,93,21.2,,0.2,0,1270,10
2023-09-30 06:00,0.2,19.7,88,20.1,,1.0,20,1452,10
2023-09-30 07:00,0.0,18.4,79,16.6,0.0,1.8,340,2201,10
2023-09-30 08:00,0.1,17.7,84,16.9,0.13,0.6,360,1312,10
2023-09-30 09:00,0.6,17.2,89,17.4,0.24,1.0,70,1138,10
2023-09-30 10:00,0.1,17.7,89,17.9,0.54,0.8,20,2516,10
2023-09-30 11:00,,18.5,84,17.8,0.86,1.0,340,2850,10
2023-09-30 12:00,,19.8,76,17.5,1.78,0.9,290,3842,9
2023-09-30 13:00,,21.3,69,17.4,2.72,1.3,270,4422,7
2023-09-30 14:00,,22.6,62,16.9,2.55,1.2,250,4849,8
2023-09-30 15:00,,23.6,59,17.2,1.88,1.2,270,5000,8
2023-09-30 16:00,,23.7,61,17.8,1.44,1.4,250,5000,7
2023-09-30 17:00,,23.4,63,18.1,0.74,1.2,230,5000,8
2023-09-30 18:00,,21.3,80,20.2,0.31,0.9,200,3551,6
2023-09-30 19:00,,19.6,89,20.2,0.0,0.3,0,2241,2
2023-09-30 20:00,,18.3,93,19.5,,0.4,0,2073,6
2023-09-30 21:00,,17.7,95,19.1,,0.1,0,1576,5
2023-09-30 22:00,,17.4,96,19.0,,0.5,50,1497,7
2023-09-30 23:00,,16.6,96,18.1,,0.2,0,1499,7
2023-10-01 00:00,,16.2,96,17.6,,0.8,50,1574,1
2023-10-01 01:00,,15.5,96,16.8,,0.3,0,1472,5
2023-10-01 02:00,,15.1,96,16.4,,0.0,0,1356,7
2023-10-01 03:00,,14.8,97,16.3,,0.1,0,1214,4
2023-10-01 04:00,,14.7,96,16.0,,0.5,50,1343,7
2023-10-01 05:00,,14.8,97,16.3,,0.3,0,1167,7
2023-10-01 06:00,,14.6,97,16.1,,0.0,0,1224,8
2023-10-01 07:00,,14.6,97,16.1,0.04,0.0,0,1109,8
2023-10-01 08:00,,16.8,88,16.7,0.4,0.6,20,3728,8
2023-10-01 09:00,,20.0,57,13.3,1.12,1.4,50,5000,5
2023-10-01 10:00,,21.7,49,12.7,2.1,2.9,360,5000,1
2023-10-01 11:00,,23.1,44,12.4,2.59,2.5,340,5000,0
2023-10-01 12:00,,24.1,40,11.9,2.92,2.5,340,5000,0
2023-10-01 13:00,,24.4,40,12.2,3.0,3.0,320,5000,0
2023-10-01 14:00,,24.9,35,10.9,2.83,2.8,320,5000,0
2023-10-01 15:00,,25.2,36,11.5,2.41,2.7,320,5000,0
2023-10-01 16:00,,25.0,38,11.9,1.8,2.6,320,5000,0
2023-10-01 17:00,,24.2,38,11.4,1.07,2.3,320,5000,0
2023-10-01 18:00,,21.7,44,11.4,0.29,1.1,360,5000,0
2023-10-01 19:00,,17.6,64,12.9,0.01,0.2,0,3614,0
2023-10-01 20:00,,15.0,76,12.9,,0.0,0,4295,0
2023-10-01 21:00,,13.9,78,12.4,,0.3,0,4816,0
2023-10-01 22:00,,13.0,82,12.2,,1.0,70,4880,0
2023-10-01 23:00,,11.9,85,11.8,,0.3,0,5000,0
2023-10-02 00:00,,11.5,86,11.6,,0.0,0,5000,0
2023-10-02 01:00,,11.0,89,11.6,,0.0,0,5000,0
2023-10-02 02:00,,10.5,90,11.4,,0.9,90,4991,3
2023-10-02 03:00,,11.1,88,11.6,,0.6,70,4611,5
2023-10-02 04:00,,10.6,91,11.6,,0.0,0,4543,6
2023-10-02 05:00,,10.6,91,11.6,,0.0,0,4422,9
2023-10-02 06:00,,11.1,90,11.9,,0.3,0,4383,8
2023-10-02 07:00,,11.3,92,12.3,0.05,0.5,70,3406,7
2023-10-02 08:00,,13.9,83,13.1,0.49,0.2,0,3378,8
2023-10-02 09:00,,16.2,70,12.9,1.13,0.8,290,5000,9
2023-10-02 10:00,,18.7,62,13.3,1.65,0.7,180,5000,4
2023-10-02 11:00,,22.1,47,12.4,2.63,1.4,20,5000,3
2023-10-02 12:00,,23.2,34,9.6,2.71,1.8,340,4357,6
2023-10-02 13:00,,23.7,35,10.2,2.92,2.5,50,5000,0
2023-10-02 14:00,,24.7,34,10.5,2.86,1.4,50,5000,3
2023-10-02 15:00,,24.8,35,10.9,2.33,1.8,70,4446,2
2023-10-02 16:00,,24.9,34,10.6,1.78,2.1,50,4720,0
2023-10-02 17:00,,24.1,41,12.3,1.05,0.6,110,5000,0
2023-10-02 18:00,,19.8,55,12.6,0.26,0.2,0,5000,3
2023-10-02 19:00,,16.8,72,13.7,0.0,0.0,0,5000,4
2023-10-02 20:00,,15.3,82,14.2,,0.1,0,4893,0
2023-10-02 21:00,,15.5,82,14.4,,0.6,90,5000,8
2023-10-02 22:00,,15.2,83,14.3,,0.1,0,5000,9
2023-10-02 23:00,,14.8,86,14.4,,0.6,70,5000,6
2023-10-03 00:00,,14.1,87,13.9,,0.4,0,5000,7
2023-10-03 01:00,,13.3,89,13.6,,0.0,0,4906,7
2023-10-03 02:00,,13.1,90,13.5,,0.3,0,4839,7
2023-10-03 03:00,,12.2,92,13.0,,0.1,0,4388,7
2023-10-03 04:00,,11.8,94,12.9,,0.0,0,3905,7
2023-10-03 05:00,,12.1,94,13.2,,0.0,0,4267,8
2023-10-03 06:00,,12.7,93,13.6,,0.6,70,4860,9
2023-10-03 07:00,,13.3,91,13.8,0.02,0.2,0,3588,9
2023-10-03 08:00,,14.8,85,14.2,0.25,0.5,20,5000,10
2023-10-03 09:00,,17.0,75,14.5,0.62,0.2,0,5000,9
2023-10-03 10:00,,18.0,74,15.2,0.74,0.6,340,5000,10
2023-10-03 11:00,,18.2,72,15.0,0.51,0.7,20,5000,9
2023-10-03 12:00,0.0,18.8,70,15.2,0.48,0.7,340,4997,9
2023-10-03 13:00,0.1,18.7,77,16.5,0.51,0.5,360,3675,9
2023-10-03 14:00,0.1,19.5,76,17.2,0.76,1.0,110,5000,10
2023-10-03 15:00,0.0,19.0,78,17.0,0.33,0.7,360,4940,9
2023-10-03 16:00,0.6,17.6,87,17.5,0.19,1.0,360,1658,9
2023-10-03 17:00,0.4,17.1,91,17.7,0.11,0.9,340,2750,10
2023-10-03 18:00,0.1,16.4,94,17.5,0.03,0.0,0,3193,9
2023-10-03 19:00,,16.2,95,17.4,0.01,0.0,0,2983,8
2023-10-03 20:00,,16.1,96,17.5,,0.4,0,1446,6
2023-10-03 21:00,,16.2,96,17.6,,1.0,50,1609,5
2023-10-03 22:00,,16.0,95,17.2,,0.8,20,3280,3
2023-10-03 23:00,,15.1,96,16.4,,0.8,50,1278,6
2023-10-04 00:00,,14.5,97,16.0,,0.8,20,704,2
2023-10-04 01:00,,13.8,98,15.4,,0.0,0,1175,4
2023-10-04 02:00,,13.1,97,14.6,,0.4,0,921,5
2023-10-04 03:00,,12.7,98,14.3,,0.3,0,1886,6
2023-10-04 04:00,,12.1,98,13.7,,0.1,0,1235,4
2023-10-04 05:00,,11.6,98,13.3,,0.0,0,1504,6
2023-10-04 06:00,,11.6,100,13.6,,0.4,0,1670,6
2023-10-04 07:00,,12.1,100,14.0,0.04,0.7,20,2634,8
2023-10-04 08:00,,13.0,99,14.8,0.33,1.0,90,1486,7
2023-10-04 09:00,,14.9,96,16.2,0.99,0.5,340,4384,7
2023-10-04 10:00,,17.7,81,16.3,2.06,0.8,140,5000,5
2023-10-04 11:00,,20.3,70,16.6,2.52,1.1,140,5000,0
2023-10-04 12:00,,22.7,57,15.7,2.78,2.1,110,5000,6
2023-10-04 13:00,,23.8,51,15.0,2.92,1.5,230,5000,1
2023-10-04 14:00,,24.5,46,14.1,2.61,1.4,270,5000,4
2023-10-04 15:00,,25.0,44,13.8,2.2,1.1,250,5000,5
2023-10-04 16:00,,25.1,45,14.3,1.71,1.1,200,5000,0
2023-10-04 17:00,,24.3,48,14.5,0.94,1.3,250,5000,0
2023-10-04 18:00,,21.3,67,16.9,0.2,0.9,180,5000,8
2023-10-04 19:00,,19.5,72,16.3,0.0,0.1,0,5000,7
2023-10-04 20:00,,18.5,82,17.4,,0.6,340,5000,9
2023-10-04 21:00,,18.7,84,18.1,,0.6,270,5000,10
2023-10-04 22:00,,17.7,89,17.9,,0.3,0,5000,10
2023-10-04 23:00,,17.8,88,17.8,,0.9,110,5000,10
2023-10-05 00:00,0.0,17.8,88,17.8,,0.0,0,4855,10
2023-10-05 01:00,,17.3,91,17.9,,0.6,180,4241,10
2023-10-05 02:00,,20.1,67,15.7,,1.2,340,4657,10
2023-10-05 03:00,,20.0,60,13.9,,2.5,360,4995,10
2023-10-05 04:00,,18.7,44,9.4,,1.9,360,5000,10
2023-10-05 05:00,,17.6,45,9.0,,2.5,340,5000,10
2023-10-05 06:00,,16.3,30,5.6,,2.6,360,5000,10
2023-10-05 07:00,,15.8,30,5.4,0.02,2.6,360,5000,10
2023-10-05 08:00,,15.6,31,5.5,0.33,2.0,340,5000,10
2023-10-05 09:00,,15.8,32,5.8,0.72,1.6,20,5000,10
2023-10-05 10:00,,17.0,34,6.6,1.42,2.7,340,5000,8
2023-10-05 11:00,,19.2,29,6.4,2.65,2.1,20,5000,0
2023-10-05 12:00,,20.0,28,6.5,2.94,2.2,20,5000,0
2023-10-05 13:00,,20.9,30,7.4,3.0,2.2,340,5000,0
2023-10-05 14:00,,21.8,28,7.3,2.81,1.6,340,5000,0
2023-10-05 15:00,,22.9,24,6.7,2.39,1.6,340,5000,0
2023-10-05 16:00,,22.6,26,7.1,1.79,2.1,320,5000,0
2023-10-05 17:00,,21.8,30,7.8,1.03,1.9,360,5000,1
2023-10-05 18:00,,19.7,32,7.3,0.24,2.1,360,5000,3
2023-10-05 19:00,,15.9,47,8.4,0.0,0.7,20,5000,0
2023-10-05 20:00,,12.7,61,8.9,,0.4,0,5000,0
2023-10-05 21:00,,13.1,60,9.0,,0.7,20,5000,7
2023-10-05 22:00,,12.3,63,9.0,,1.1,160,5000,7
2023-10-05 23:00,,12.1,70,9.8,,0.7,50,5000,8
2023-10-06 00:00,,11.6,73,9.9,,0.3,0,5000,9
2023-10-06 01:00,,11.3,75,10.0,,0.1,0,5000,9
2023-10-06 02:00,,10.5,79,10.0,,0.5,20,5000,9
2023-10-06 03:00,,10.3,81,10.1,,0.0,0,5000,8
2023-10-06 04:00,,9.4,85,9.9,,0.1,0,5000,7
2023-10-06 05:00,,10.0,86,10.5,,0.5,90,5000,10
2023-10-06 06:00,,10.5,83,10.5,,0.6,70,3930,8
2023-10-06 07:00,,10.6,84,10.7,0.02,0.8,50,5000,10
2023-10-06 08:00,,12.5,74,10.6,0.38,0.3,0,5000,9
2023-10-06 09:00,,15.6,55,9.7,1.06,0.4,0,5000,8
2023-10-06 10:00,,17.3,54,10.6,1.45,0.6,20,5000,8
2023-10-06 11:00,,17.9,50,10.2,1.76,1.4,110,5000,9
2023-10-06 12:00,,19.1,46,10.1,2.04,1.2,230,5000,8
2023-10-06 13:00,,20.3,47,11.2,2.05,1.7,250,5000,8
2023-10-06 14:00,,20.7,39,9.5,1.53,1.3,200,5000,8
2023-10-06 15:00,,21.1,42,10.4,1.99,1.1,270,5000,7
2023-10-06 16:00,,20.7,44,10.6,0.94,1.0,230,5000,7
2023-10-06 17:00,,19.7,50,11.4,0.42,1.7,230,5000,10
2023-10-06 18:00,,17.2,71,13.8,0.1,0.0,0,5000,10
2023-10-06 19:00,,16.2,76,13.9,0.0,0.5,110,5000,10
2023-10-06 20:00,,15.8,80,14.3,,0.1,0,5000,10
2023-10-06 21:00,,15.6,80,14.1,,0.4,0,4995,10
2023-10-06 22:00,,14.8,81,13.6,,0.2,0,5000,10
2023-10-06 23:00,,14.6,83,13.7,,0.0,0,5000,10
2023-10-07 00:00,,14.3,86,13.9,,0.0,0,5000,10
2023-10-07 01:00,,14.2,85,13.7,,0.6,20,5000,10
